1,2,3,4,5,6,7,8,9
0.0034,3,17,50,4.43e+05,4.39e+05,1.4121e+05,17150,34161
0.0034,5,17,50,4.4855e+05,4.4576e+05,1.4166e+05,17658,35235
0.0034,7,17,50,4.5264e+05,4.5121e+05,1.4209e+05,18016,35984
0.0034,9,17,50,4.0781e+05,4.0781e+05,1.4252e+05,16309,32582
0.0034,11,17,50,3.6664e+05,3.6781e+05,1.4295e+05,14639,29231
0.0034,13,17,50,3.8373e+05,3.8613e+05,1.4338e+05,15201,30320
0.0034,15,17,50,4.1531e+05,4.1909e+05,1.4381e+05,16224,32310
0.0034,17,17,50,6.1882e+05,6.2416e+05,1.4424e+05,17782,35345
0.0034,1,18,0,5.7601e+05,5.7134e+05,1.4069e+05,15496,30772
0.0034,3,18,0,4.2331e+05,4.1962e+05,1.4121e+05,15460,30777
0.0034,5,18,0,4.1603e+05,4.1344e+05,1.4166e+05,15444,30800
0.0034,7,18,0,4.1168e+05,4.1022e+05,1.4209e+05,15453,30855
0.0034,9,18,0,4.1049e+05,4.102e+05,1.4252e+05,15496,30956
0.0034,11,18,0,4.1271e+05,4.1359e+05,1.4295e+05,15580,31119
0.0034,13,18,0,4.1856e+05,4.2062e+05,1.4338e+05,15712,31356
0.0034,15,18,0,4.2828e+05,4.3151e+05,1.4381e+05,15898,31684
0.0034,17,18,0,4.4211e+05,4.4651e+05,1.4424e+05,16147,32115
0.0034,1,18,2.5,5.7598e+05,5.7131e+05,1.4069e+05,15495,30770
0.0034,3,18,2.5,4.2313e+05,4.1945e+05,1.4121e+05,15454,30764
0.0034,5,18,2.5,4.1575e+05,4.1316e+05,1.4166e+05,15433,30779
0.0034,7,18,2.5,4.1134e+05,4.0989e+05,1.4209e+05,15441,30829
0.0034,9,18,2.5,4.1016e+05,4.0987e+05,1.4252e+05,15484,30931
0.0034,11,18,2.5,4.1248e+05,4.1336e+05,1.4295e+05,15571,31101
0.0034,13,18,2.5,4.1853e+05,4.2059e+05,1.4338e+05,15711,31354
0.0034,15,18,2.5,4.2859e+05,4.3183e+05,1.4381e+05,15910,31707
0.0034,17,18,2.5,4.4293e+05,4.4734e+05,1.4424e+05,16177,32175
0.0034,1,18,5,5.7608e+05,5.714e+05,1.4069e+05,15497,30776
0.0034,3,18,5,4.2292e+05,4.1924e+05,1.4121e+05,15446,30749
0.0034,5,18,5,4.1541e+05,4.1282e+05,1.4166e+05,15421,30754
0.0034,7,18,5,4.1093e+05,4.0948e+05,1.4209e+05,15425,30798
0.0034,9,18,5,4.0976e+05,4.0947e+05,1.4252e+05,15469,30901
0.0034,11,18,5,4.1219e+05,4.1307e+05,1.4295e+05,15561,31079
0.0034,13,18,5,4.1849e+05,4.2055e+05,1.4338e+05,15709,31351
0.0034,15,18,5,4.2895e+05,4.3219e+05,1.4381e+05,15923,31734
0.0034,17,18,5,4.439e+05,4.4831e+05,1.4424e+05,16212,32245
0.0034,1,18,7.5,5.7619e+05,5.7152e+05,1.4069e+05,15501,30782
0.0034,3,18,7.5,4.2266e+05,4.1898e+05,1.4121e+05,15437,30730
0.0034,5,18,7.5,4.1499e+05,4.1241e+05,1.4166e+05,15405,30723
0.0034,7,18,7.5,4.1042e+05,4.0897e+05,1.4209e+05,15406,30760
0.0034,9,18,7.5,4.0927e+05,4.0897e+05,1.4252e+05,15450,30863
0.0034,11,18,7.5,4.1183e+05,4.1271e+05,1.4295e+05,15547,31052
0.0034,13,18,7.5,4.1842e+05,4.2048e+05,1.4338e+05,15706,31345
0.0034,15,18,7.5,4.2937e+05,4.3261e+05,1.4381e+05,15939,31765
0.0034,17,18,7.5,4.4504e+05,4.4948e+05,1.4424e+05,16254,32329
0.0034,1,18,10,5.7628e+05,5.7161e+05,1.4069e+05,15503,30787
0.0034,3,18,10,4.2234e+05,4.1866e+05,1.4121e+05,15425,30706
0.0034,5,18,10,4.1447e+05,4.1189e+05,1.4166e+05,15386,30684
0.0034,7,18,10,4.0979e+05,4.0835e+05,1.4209e+05,15383,30713
0.0034,9,18,10,4.0864e+05,4.0835e+05,1.4252e+05,15427,30816
0.0034,11,18,10,4.1136e+05,4.1224e+05,1.4295e+05,15529,31017
0.0034,13,18,10,4.1831e+05,4.2036e+05,1.4338e+05,15702,31337
0.0034,15,18,10,4.2985e+05,4.331e+05,1.4381e+05,15957,31800
0.0034,17,18,10,4.4641e+05,4.5086e+05,1.4424e+05,16304,32429
0.0034,1,18,12.5,5.764e+05,5.7172e+05,1.4069e+05,15506,30793
0.0034,3,18,12.5,4.2251e+05,4.1883e+05,1.4121e+05,15431,30718
0.0034,5,18,12.5,4.1382e+05,4.1124e+05,1.4166e+05,15361,30635
0.0034,7,18,12.5,4.0899e+05,4.0755e+05,1.4209e+05,15353,30653
0.0034,9,18,12.5,4.0784e+05,4.0755e+05,1.4252e+05,15396,30756
0.0034,11,18,12.5,4.1076e+05,4.1163e+05,1.4295e+05,15506,30971
0.0034,13,18,12.5,4.1813e+05,4.2018e+05,1.4338e+05,15695,31324
0.0034,15,18,12.5,4.3039e+05,4.3364e+05,1.4381e+05,15977,31841
0.0034,17,18,12.5,4.4804e+05,4.525e+05,1.4424e+05,16364,32548
0.0034,1,18,15,5.7654e+05,5.7186e+05,1.4069e+05,15510,30800
0.0034,3,18,15,4.2384e+05,4.2015e+05,1.4121e+05,15480,30816
0.0034,5,18,15,4.1298e+05,4.1041e+05,1.4166e+05,15330,30573
0.0034,7,18,15,4.0796e+05,4.0652e+05,1.4209e+05,15314,30576
0.0034,9,18,15,4.0681e+05,4.0652e+05,1.4252e+05,15357,30678
0.0034,11,18,15,4.0995e+05,4.1082e+05,1.4295e+05,15476,30910
0.0034,13,18,15,4.1784e+05,4.199e+05,1.4338e+05,15685,31302
0.0034,15,18,15,4.31e+05,4.3426e+05,1.4381e+05,15999,31886
0.0034,17,18,15,4.5e+05,4.5448e+05,1.4424e+05,16435,32691
0.0034,1,18,17.5,5.7673e+05,5.7205e+05,1.4069e+05,15515,30811
0.0034,3,18,17.5,4.2573e+05,4.2202e+05,1.4121e+05,15549,30954
0.0034,5,18,17.5,4.1189e+05,4.0933e+05,1.4166e+05,15290,30492
0.0034,7,18,17.5,4.0662e+05,4.0518e+05,1.4209e+05,15263,30475
0.0034,9,18,17.5,4.0544e+05,4.0515e+05,1.4252e+05,15306,30575
0.0034,11,18,17.5,4.0885e+05,4.0973e+05,1.4295e+05,15435,30827
0.0034,13,18,17.5,4.174e+05,4.1945e+05,1.4338e+05,15668,31269
0.0034,15,18,17.5,4.3167e+05,4.3493e+05,1.4381e+05,16024,31935
0.0034,17,18,17.5,4.5235e+05,4.5685e+05,1.4424e+05,16521,32863
0.0034,1,18,20,5.7698e+05,5.7229e+05,1.4069e+05,15522,30824
0.0034,3,18,20,4.2661e+05,4.2289e+05,1.4121e+05,15581,31018
0.0034,5,18,20,4.1045e+05,4.079e+05,1.4166e+05,15237,30386
0.0034,7,18,20,4.0484e+05,4.0341e+05,1.4209e+05,15197,30341
0.0034,9,18,20,4.0362e+05,4.0333e+05,1.4252e+05,15237,30437
0.0034,11,18,20,4.0736e+05,4.0823e+05,1.4295e+05,15378,30714
0.0034,13,18,20,4.1671e+05,4.1876e+05,1.4338e+05,15642,31217
0.0034,15,18,20,4.3238e+05,4.3564e+05,1.4381e+05,16050,31988
0.0034,17,18,20,4.5518e+05,4.5971e+05,1.4424e+05,16624,33069
0.0034,1,18,22.5,5.773e+05,5.7262e+05,1.4069e+05,15530,30842
0.0034,3,18,22.5,4.2778e+05,4.2405e+05,1.4121e+05,15623,31103
0.0034,5,18,22.5,4.092e+05,4.0666e+05,1.4166e+05,15190,30293
0.0034,7,18,22.5,4.0246e+05,4.0104e+05,1.4209e+05,15107,30163
0.0034,9,18,22.5,4.0115e+05,4.0086e+05,1.4252e+05,15144,30250
0.0034,11,18,22.5,4.0529e+05,4.0615e+05,1.4295e+05,15300,30558
0.0034,13,18,22.5,4.1565e+05,4.1769e+05,1.4338e+05,15602,31137
0.0034,15,18,22.5,4.3308e+05,4.3635e+05,1.4381e+05,16077,32040
0.0034,17,18,22.5,4.5859e+05,4.6315e+05,1.4424e+05,16749,33318
0.0034,1,18,25,5.7774e+05,5.7305e+05,1.4069e+05,15542,30865
0.0034,3,18,25,4.2934e+05,4.256e+05,1.4121e+05,15681,31218
0.0034,5,18,25,4.153e+05,4.1272e+05,1.4166e+05,15416,30745
0.0034,7,18,25,3.9925e+05,3.9784e+05,1.4209e+05,14987,29921
0.0034,9,18,25,3.9778e+05,3.9749e+05,1.4252e+05,15016,29996
0.0034,11,18,25,4.0239e+05,4.0325e+05,1.4295e+05,15191,30339
0.0034,13,18,25,4.1402e+05,4.1606e+05,1.4338e+05,15541,31015
0.0034,15,18,25,4.337e+05,4.3698e+05,1.4381e+05,16100,32086
0.0034,17,18,25,4.6267e+05,4.6727e+05,1.4424e+05,16898,33617
0.0034,1,18,27.5,5.7833e+05,5.7364e+05,1.4069e+05,15558,30897
0.0034,3,18,27.5,4.3145e+05,4.2769e+05,1.4121e+05,15758,31372
0.0034,5,18,27.5,4.2741e+05,4.2475e+05,1.4166e+05,15866,31644
0.0034,7,18,27.5,3.9489e+05,3.9349e+05,1.4209e+05,14823,29594
0.0034,9,18,27.5,3.9316e+05,3.9288e+05,1.4252e+05,14842,29647
0.0034,11,18,27.5,3.9833e+05,3.9918e+05,1.4295e+05,15037,30033
0.0034,13,18,27.5,4.1154e+05,4.1357e+05,1.4338e+05,15448,30829
0.0034,15,18,27.5,4.3408e+05,4.3736e+05,1.4381e+05,16114,32114
0.0034,17,18,27.5,4.6746e+05,4.7211e+05,1.4424e+05,17073,33967
0.0034,1,18,30,5.7911e+05,5.7442e+05,1.4069e+05,15579,30939
0.0034,3,18,30,4.3425e+05,4.3047e+05,1.4121e+05,15860,31576
0.0034,5,18,30,4.3344e+05,4.3074e+05,1.4166e+05,16090,32092
0.0034,7,18,30,3.8904e+05,3.8767e+05,1.4209e+05,14604,29155
0.0034,9,18,30,3.869e+05,3.8662e+05,1.4252e+05,14606,29174
0.0034,11,18,30,3.9269e+05,3.9353e+05,1.4295e+05,14825,29607
0.0034,13,18,30,4.0783e+05,4.0984e+05,1.4338e+05,15309,30551
0.0034,15,18,30,4.3391e+05,4.3719e+05,1.4381e+05,16107,32102
0.0034,17,18,30,4.7283e+05,4.7754e+05,1.4424e+05,17269,34359
0.0034,1,18,32.5,5.8012e+05,5.7541e+05,1.4069e+05,15606,30993
0.0034,3,18,32.5,4.3784e+05,4.3403e+05,1.4121e+05,15991,31839
0.0034,5,18,32.5,4.3939e+05,4.3666e+05,1.4166e+05,16311,32534
0.0034,7,18,32.5,3.8146e+05,3.8012e+05,1.4209e+05,14319,28586
0.0034,9,18,32.5,3.7868e+05,3.7841e+05,1.4252e+05,14296,28554
0.0034,11,18,32.5,3.8511e+05,3.8593e+05,1.4295e+05,14538,29035
0.0034,13,18,32.5,4.0247e+05,4.0445e+05,1.4338e+05,15108,30148
0.0034,15,18,32.5,4.3274e+05,4.3601e+05,1.4381e+05,16064,32015
0.0034,17,18,32.5,4.7826e+05,4.8302e+05,1.4424e+05,17467,34756
0.0034,1,18,35,5.813e+05,5.7658e+05,1.4069e+05,15638,31057
0.0034,3,18,35,4.4209e+05,4.3824e+05,1.4121e+05,16146,32149
0.0034,5,18,35,4.4645e+05,4.4368e+05,1.4166e+05,16573,33058
0.0034,7,18,35,3.9477e+05,3.9338e+05,1.4209e+05,14819,29585
0.0034,9,18,35,3.6871e+05,3.6845e+05,1.4252e+05,13919,27801
0.0034,11,18,35,3.7563e+05,3.7644e+05,1.4295e+05,14180,28319
0.0034,13,18,35,3.9524e+05,3.9718e+05,1.4338e+05,14836,29605
0.0034,15,18,35,4.2993e+05,4.3318e+05,1.4381e+05,15960,31806
0.0034,17,18,35,4.8254e+05,4.8735e+05,1.4424e+05,17624,35068
0.0034,1,18,37.5,5.8248e+05,5.7776e+05,1.4069e+05,15670,31120
0.0034,3,18,37.5,4.4635e+05,4.4246e+05,1.4121e+05,16302,32460
0.0034,5,18,37.5,4.5358e+05,4.5076e+05,1.4166e+05,16838,33588
0.0034,7,18,37.5,4.337e+05,4.3217e+05,1.4209e+05,16280,32508
0.0034,9,18,37.5,3.5831e+05,3.5806e+05,1.4252e+05,13527,27017
0.0034,11,18,37.5,3.6537e+05,3.6615e+05,1.4295e+05,13793,27544
0.0034,13,18,37.5,3.8668e+05,3.8858e+05,1.4338e+05,14515,28962
0.0034,15,18,37.5,4.2502e+05,4.2823e+05,1.4381e+05,15777,31442
0.0034,17,18,37.5,4.8369e+05,4.885e+05,1.4424e+05,17665,35152
0.0034,1,18,40,5.8334e+05,5.786e+05,1.4069e+05,15693,31166
0.0034,3,18,40,4.4943e+05,4.4552e+05,1.4121e+05,16414,32685
0.0034,5,18,40,4.5881e+05,4.5596e+05,1.4166e+05,17032,33976
0.0034,7,18,40,4.6496e+05,4.6332e+05,1.4209e+05,17454,34855
0.0034,9,18,40,3.5021e+05,3.4996e+05,1.4252e+05,13221,26404
0.0034,11,18,40,3.568e+05,3.5756e+05,1.4295e+05,13469,26897
0.0034,13,18,40,3.7851e+05,3.8038e+05,1.4338e+05,14208,28350
0.0034,15,18,40,4.1834e+05,4.2149e+05,1.4381e+05,15529,30946
0.0034,17,18,40,4.7979e+05,4.8457e+05,1.4424e+05,17523,34867
0.0034,1,18,42.5,5.8356e+05,5.7882e+05,1.4069e+05,15699,31178
0.0034,3,18,42.5,4.5025e+05,4.4633e+05,1.4121e+05,16444,32745
0.0034,5,18,42.5,4.6031e+05,4.5745e+05,1.4166e+05,17088,34087
0.0034,7,18,42.5,4.6722e+05,4.6557e+05,1.4209e+05,17538,35024
0.0034,9,18,42.5,3.4707e+05,3.4683e+05,1.4252e+05,13102,26168
0.0034,11,18,42.5,3.5262e+05,3.5337e+05,1.4295e+05,13312,26581
0.0034,13,18,42.5,3.7306e+05,3.749e+05,1.4338e+05,14004,27940
0.0034,15,18,42.5,4.1133e+05,4.1443e+05,1.4381e+05,15269,30425
0.0034,17,18,42.5,4.7086e+05,4.7555e+05,1.4424e+05,17197,34215
0.0034,1,18,45,5.8313e+05,5.784e+05,1.4069e+05,15687,31155
0.0034,3,18,45,4.4875e+05,4.4484e+05,1.4121e+05,16389,32636
0.0034,5,18,45,4.5796e+05,4.5511e+05,1.4166e+05,17000,33912
0.0034,7,18,45,4.6453e+05,4.6289e+05,1.4209e+05,17437,34822
0.0034,9,18,45,3.6104e+05,3.6079e+05,1.4252e+05,13630,27223
0.0034,11,18,45,3.5358e+05,3.5433e+05,1.4295e+05,13348,26654
0.0034,13,18,45,3.7149e+05,3.7331e+05,1.4338e+05,13945,27822
0.0034,15,18,45,4.0573e+05,4.0879e+05,1.4381e+05,15061,30009
0.0034,17,18,45,4.594e+05,4.6398e+05,1.4424e+05,16779,33378
0.0034,1,18,47.5,5.8231e+05,5.7759e+05,1.4069e+05,15665,31111
0.0034,3,18,47.5,4.4585e+05,4.4197e+05,1.4121e+05,16283,32424
0.0034,5,18,47.5,4.5324e+05,4.5043e+05,1.4166e+05,16825,33563
0.0034,7,18,47.5,4.5875e+05,4.5713e+05,1.4209e+05,17220,34389
0.0034,9,18,47.5,4.1318e+05,4.1289e+05,1.4252e+05,15598,31159
0.0034,11,18,47.5,3.5812e+05,3.5888e+05,1.4295e+05,13519,26997
0.0034,13,18,47.5,3.7309e+05,3.7492e+05,1.4338e+05,14005,27942
0.0034,15,18,47.5,4.0232e+05,4.0536e+05,1.4381e+05,14935,29756
0.0034,17,18,47.5,4.4845e+05,4.5291e+05,1.4424e+05,16378,32578
0.0034,1,18,50,5.814e+05,5.7668e+05,1.4069e+05,15641,31062
0.0034,3,18,50,4.4258e+05,4.3873e+05,1.4121e+05,16164,32185
0.0034,5,18,50,4.4789e+05,4.451e+05,1.4166e+05,16626,33165
0.0034,7,18,50,4.5206e+05,4.5047e+05,1.4209e+05,16969,33887
0.0034,9,18,50,4.5393e+05,4.536e+05,1.4252e+05,17136,34235
0.0034,11,18,50,3.6409e+05,3.6486e+05,1.4295e+05,13745,27447
0.0034,13,18,50,3.7636e+05,3.7821e+05,1.4338e+05,14128,28188
0.0034,15,18,50,4.0083e+05,4.0386e+05,1.4381e+05,14879,29646
0.0034,17,18,50,4.3965e+05,4.4403e+05,1.4424e+05,16057,31935
0.0034,1,19,0,5.7635e+05,5.719e+05,1.4069e+05,14686,29152
0.0034,3,19,0,4.2389e+05,4.2033e+05,1.4121e+05,14652,29156
0.0034,5,19,0,4.1673e+05,4.1416e+05,1.4166e+05,14634,29175
0.0034,7,19,0,4.1219e+05,4.1063e+05,1.4209e+05,14638,29219
0.0034,9,19,0,4.1048e+05,4.0995e+05,1.4252e+05,14670,29301
0.0034,11,19,0,4.1178e+05,4.1231e+05,1.4295e+05,14735,29432
0.0034,13,19,0,4.163e+05,4.1789e+05,1.4338e+05,14840,29623
0.0034,15,19,0,4.2424e+05,4.2688e+05,1.4381e+05,14990,29887
0.0034,17,19,0,4.3579e+05,4.3948e+05,1.4424e+05,15191,30234
0.0034,19,19,0,6.0159e+05,6.0626e+05,1.4467e+05,15449,30677
0.0034,1,19,2.5,5.7632e+05,5.7188e+05,1.4069e+05,14686,29151
0.0034,3,19,2.5,4.2372e+05,4.2016e+05,1.4121e+05,14646,29145
0.0034,5,19,2.5,4.1646e+05,4.1389e+05,1.4166e+05,14624,29156
0.0034,7,19,2.5,4.1186e+05,4.103e+05,1.4209e+05,14626,29195
0.0034,9,19,2.5,4.1014e+05,4.0961e+05,1.4252e+05,14658,29276
0.0034,11,19,2.5,4.1151e+05,4.1204e+05,1.4295e+05,14725,29412
0.0034,13,19,2.5,4.1619e+05,4.1777e+05,1.4338e+05,14836,29615
0.0034,15,19,2.5,4.244e+05,4.2704e+05,1.4381e+05,14996,29898
0.0034,17,19,2.5,4.3636e+05,4.4006e+05,1.4424e+05,15211,30274
0.0034,19,19,2.5,6.0312e+05,6.0781e+05,1.4467e+05,15488,30756
0.0034,1,19,5,5.7643e+05,5.7198e+05,1.4069e+05,14689,29157
0.0034,3,19,5,4.2352e+05,4.1996e+05,1.4121e+05,14639,29131
0.0034,5,19,5,4.1614e+05,4.1356e+05,1.4166e+05,14613,29133
0.0034,7,19,5,4.1146e+05,4.099e+05,1.4209e+05,14612,29167
0.0034,9,19,5,4.0973e+05,4.092e+05,1.4252e+05,14643,29247
0.0034,11,19,5,4.1118e+05,4.117e+05,1.4295e+05,14714,29388
0.0034,13,19,5,4.1605e+05,4.1763e+05,1.4338e+05,14831,29605
0.0034,15,19,5,4.2458e+05,4.2722e+05,1.4381e+05,15002,29911
0.0034,17,19,5,4.3704e+05,4.4074e+05,1.4424e+05,15235,30321
0.0034,19,19,5,6.0495e+05,6.0965e+05,1.4467e+05,15535,30850
0.0034,1,19,7.5,5.7652e+05,5.7207e+05,1.4069e+05,14691,29161
0.0034,3,19,7.5,4.2327e+05,4.1972e+05,1.4121e+05,14631,29114
0.0034,5,19,7.5,4.1574e+05,4.1316e+05,1.4166e+05,14599,29104
0.0034,7,19,7.5,4.1096e+05,4.094e+05,1.4209e+05,14594,29131
0.0034,9,19,7.5,4.0922e+05,4.087e+05,1.4252e+05,14625,29211
0.0034,11,19,7.5,4.1076e+05,4.1129e+05,1.4295e+05,14699,29359
0.0034,13,19,7.5,4.1586e+05,4.1745e+05,1.4338e+05,14824,29592
0.0034,15,19,7.5,4.2479e+05,4.2743e+05,1.4381e+05,15010,29926
0.0034,17,19,7.5,4.3784e+05,4.4155e+05,1.4424e+05,15262,30377
0.0034,19,19,7.5,6.0713e+05,6.1185e+05,1.4467e+05,15591,30962
0.0034,1,19,10,5.766e+05,5.7215e+05,1.4069e+05,14693,29165
0.0034,3,19,10,4.2297e+05,4.1942e+05,1.4121e+05,14620,29093
0.0034,5,19,10,4.1524e+05,4.1267e+05,1.4166e+05,14581,29069
0.0034,7,19,10,4.1034e+05,4.0879e+05,1.4209e+05,14572,29087
0.0034,9,19,10,4.0858e+05,4.0806e+05,1.4252e+05,14602,29165
0.0034,11,19,10,4.1024e+05,4.1076e+05,1.4295e+05,14680,29321
0.0034,13,19,10,4.1561e+05,4.1719e+05,1.4338e+05,14815,29574
0.0034,15,19,10,4.2501e+05,4.2766e+05,1.4381e+05,15017,29942
0.0034,17,19,10,4.3878e+05,4.425e+05,1.4424e+05,15295,30443
0.0034,19,19,10,6.0974e+05,6.1448e+05,1.4467e+05,15658,31096
0.0034,1,19,12.5,5.7671e+05,5.7226e+05,1.4069e+05,14696,29171
0.0034,3,19,12.5,4.2342e+05,4.1986e+05,1.4121e+05,14636,29124
0.0034,5,19,12.5,4.1461e+05,4.1204e+05,1.4166e+05,14559,29025
0.0034,7,19,12.5,4.0956e+05,4.0801e+05,1.4209e+05,14544,29032
0.0034,9,19,12.5,4.0777e+05,4.0725e+05,1.4252e+05,14573,29107
0.0034,11,19,12.5,4.0956e+05,4.1008e+05,1.4295e+05,14655,29272
0.0034,13,19,12.5,4.1526e+05,4.1684e+05,1.4338e+05,14803,29549
0.0034,15,19,12.5,4.2524e+05,4.2789e+05,1.4381e+05,15025,29958
0.0034,17,19,12.5,4.3989e+05,4.4362e+05,1.4424e+05,15334,30520
0.0034,19,19,12.5,6.1288e+05,6.1765e+05,1.4467e+05,15739,31257
0.0034,1,19,15,5.7685e+05,5.724e+05,1.4069e+05,14699,29178
0.0034,3,19,15,4.2497e+05,4.214e+05,1.4121e+05,14690,29231
0.0034,5,19,15,4.138e+05,4.1124e+05,1.4166e+05,14531,28968
0.0034,7,19,15,4.0855e+05,4.07e+05,1.4209e+05,14508,28960
0.0034,9,19,15,4.0671e+05,4.0619e+05,1.4252e+05,14535,29032
0.0034,11,19,15,4.0866e+05,4.0918e+05,1.4295e+05,14623,29208
0.0034,13,19,15,4.1477e+05,4.1634e+05,1.4338e+05,14785,29514
0.0034,15,19,15,4.2546e+05,4.2811e+05,1.4381e+05,15033,29973
0.0034,17,19,15,4.412e+05,4.4493e+05,1.4424e+05,15380,30611
0.0034,19,19,15,6.1669e+05,6.2148e+05,1.4467e+05,15837,31453
0.0034,1,19,17.5,5.7703e+05,5.7258e+05,1.4069e+05,14704,29187
0.0034,3,19,17.5,4.2621e+05,4.2263e+05,1.4121e+05,14732,29317
0.0034,5,19,17.5,4.1275e+05,4.102e+05,1.4166e+05,14494,28895
0.0034,7,19,17.5,4.0723e+05,4.0569e+05,1.4209e+05,14462,28867
0.0034,9,19,17.5,4.0533e+05,4.0481e+05,1.4252e+05,14486,28933
0.0034,11,19,17.5,4.0746e+05,4.0798e+05,1.4295e+05,14580,29122
0.0034,13,19,17.5,4.1406e+05,4.1564e+05,1.4338e+05,14760,29463
0.0034,15,19,17.5,4.2564e+05,4.2829e+05,1.4381e+05,15040,29986
0.0034,17,19,17.5,4.4274e+05,4.4649e+05,1.4424e+05,15433,30719
0.0034,19,19,17.5,6.2132e+05,6.2615e+05,1.4467e+05,15956,31691
0.0034,1,19,20,5.7726e+05,5.7281e+05,1.4069e+05,14710,29199
0.0034,3,19,20,4.2704e+05,4.2346e+05,1.4121e+05,14761,29375
0.0034,5,19,20,4.1137e+05,4.0883e+05,1.4166e+05,14446,28798
0.0034,7,19,20,4.055e+05,4.0396e+05,1.4209e+05,14400,28743
0.0034,9,19,20,4.0348e+05,4.0297e+05,1.4252e+05,14420,28801
0.0034,11,19,20,4.0583e+05,4.0634e+05,1.4295e+05,14522,29005
0.0034,13,19,20,4.1305e+05,4.1462e+05,1.4338e+05,14724,29391
0.0034,15,19,20,4.2573e+05,4.2838e+05,1.4381e+05,15043,29993
0.0034,17,19,20,4.4455e+05,4.4831e+05,1.4424e+05,15496,30845
0.0034,19,19,20,6.2699e+05,6.3186e+05,1.4467e+05,16101,31982
0.0034,1,19,22.5,5.7757e+05,5.7312e+05,1.4069e+05,14718,29215
0.0034,3,19,22.5,4.2816e+05,4.2456e+05,1.4121e+05,14800,29451
0.0034,5,19,22.5,4.1311e+05,4.1055e+05,1.4166e+05,14507,28920
0.0034,7,19,22.5,4.0317e+05,4.0165e+05,1.4209e+05,14318,28578
0.0034,9,19,22.5,4.01e+05,4.0048e+05,1.4252e+05,14331,28623
0.0034,11,19,22.5,4.0359e+05,4.041e+05,1.4295e+05,14442,28845
0.0034,13,19,22.5,4.1158e+05,4.1314e+05,1.4338e+05,14671,29286
0.0034,15,19,22.5,4.2566e+05,4.2831e+05,1.4381e+05,15041,29988
0.0034,17,19,22.5,4.4665e+05,4.5044e+05,1.4424e+05,15570,30992
0.0034,19,19,22.5,6.3396e+05,6.3889e+05,1.4467e+05,16280,32340
0.0034,1,19,25,5.7799e+05,5.7353e+05,1.4069e+05,14728,29236
0.0034,3,19,25,4.2965e+05,4.2604e+05,1.4121e+05,14851,29555
0.0034,5,19,25,4.2083e+05,4.1822e+05,1.4166e+05,14778,29462
0.0034,7,19,25,4.0004e+05,3.9852e+05,1.4209e+05,14206,28355
0.0034,9,19,25,3.9761e+05,3.971e+05,1.4252e+05,14210,28381
0.0034,11,19,25,4.0049e+05,4.01e+05,1.4295e+05,14331,28623
0.0034,13,19,25,4.0943e+05,4.1099e+05,1.4338e+05,14595,29133
0.0034,15,19,25,4.253e+05,4.2794e+05,1.4381e+05,15028,29962
0.0034,17,19,25,4.4907e+05,4.5287e+05,1.4424e+05,15654,31160
0.0034,19,19,25,6.4251e+05,6.475e+05,1.4467e+05,16500,32779
0.0034,1,19,27.5,5.7854e+05,5.7408e+05,1.4069e+05,14743,29264
0.0034,3,19,27.5,4.3165e+05,4.2803e+05,1.4121e+05,14920,29693
0.0034,5,19,27.5,4.291e+05,4.2644e+05,1.4166e+05,15068,30043
0.0034,7,19,27.5,3.9579e+05,3.9429e+05,1.4209e+05,14055,28054
0.0034,9,19,27.5,3.9299e+05,3.9248e+05,1.4252e+05,14045,28051
0.0034,11,19,27.5,3.9618e+05,3.9669e+05,1.4295e+05,14177,28315
0.0034,13,19,27.5,4.063e+05,4.0785e+05,1.4338e+05,14484,28910
0.0034,15,19,27.5,4.2441e+05,4.2706e+05,1.4381e+05,14996,29900
0.0034,17,19,27.5,4.5173e+05,4.5555e+05,1.4424e+05,15747,31345
0.0034,19,19,27.5,6.5287e+05,6.5795e+05,1.4467e+05,16766,33311
0.0034,1,19,30,5.7929e+05,5.7482e+05,1.4069e+05,14761,29302
0.0034,3,19,30,4.3432e+05,4.3067e+05,1.4121e+05,15013,29877
0.0034,5,19,30,4.3353e+05,4.3085e+05,1.4166e+05,15224,30354
0.0034,7,19,30,3.901e+05,3.8862e+05,1.4209e+05,13853,27650
0.0034,9,19,30,3.8673e+05,3.8624e+05,1.4252e+05,13821,27604
0.0034,11,19,30,3.9025e+05,3.9075e+05,1.4295e+05,13965,27891
0.0034,13,19,30,4.018e+05,4.0333e+05,1.4338e+05,14323,28589
0.0034,15,19,30,4.2268e+05,4.2531e+05,1.4381e+05,14935,29777
0.0034,17,19,30,4.5442e+05,4.5827e+05,1.4424e+05,15841,31533
0.0034,19,19,30,6.6504e+05,6.7021e+05,1.4467e+05,17078,33936
0.0034,1,19,32.5,5.8024e+05,5.7576e+05,1.4069e+05,14786,29351
0.0034,3,19,32.5,4.3773e+05,4.3406e+05,1.4121e+05,15131,30114
0.0034,5,19,32.5,4.3924e+05,4.3652e+05,1.4166e+05,15424,30755
0.0034,7,19,32.5,3.9242e+05,3.9093e+05,1.4209e+05,13936,27814
0.0034,9,19,32.5,3.7856e+05,3.7808e+05,1.4252e+05,13529,27020
0.0034,11,19,32.5,3.8235e+05,3.8284e+05,1.4295e+05,13682,27325
0.0034,13,19,32.5,3.955e+05,3.9701e+05,1.4338e+05,14099,28140
